pairs
316 60108.3333 24570.8333
1802 60616.6667 27100.0000
1964 60683.3333 26833.3333
3055 61083.3333 24850.0000
5324 62166.6667 24583.3333
5088 62033.3333 28383.3333
701 60216.6667 23416.6667
8961 64266.6667 27633.3333
2655 60950.0000 25016.6667
9664 65200.0000 25400.0000
4700 61816.6667 22200.0000
742 60233.3333 21816.6667
10462 67250.0000 24950.0000
5803 62433.3333 30016.6667
7899 63483.3333 22366.6667
723 60221.3889 24962.5000
7795 63400.0000 28366.6667
1202 60400.0000 21400.0000
765 60242.7778 24947.7778
10077 65983.3333 24233.3333
4793 61866.6667 22900.0000
10223 66383.3333 23716.6667
8999 64300.0000 27916.6667
4809 61866.6667 28333.3333
7790 63400.0000 27400.0000
8229 63683.3333 28950.0000
3266 61166.6667 22066.6667
4678 61800.0000 25316.6667
6856 62933.3333 23150.0000
8747 64116.6667 28750.0000
4203 61566.6667 23600.0000
717 60217.5000 24812.5000
5764 62416.6667 22783.3333
6409 62716.6667 28216.6667
6679 62850.0000 23516.6667
10413 67050.0000 25950.0000
7405 63183.3333 21283.3333
10487 67366.6667 26616.6667
4748 61833.3333 28600.0000
3114 61100.0000 24883.3333
3923 61450.0000 27000.0000
2276 60816.6667 23633.3333
1287 60433.3333 21800.0000
4431 61666.6667 26916.6667
8007 63550.0000 23983.3333
5775 62416.6667 28333.3333
1184 60383.3333 23933.3333
1536 60516.6667 27716.6667
3930 61450.0000 28500.0000
5039 62000.0000 28750.0000
547 60183.3333 19966.6667
9306 64633.3333 24650.0000
7845 63433.3333 27766.6667
3712 61366.6667 23483.3333
1036 60333.3333 22800.0000
870 60266.6667 25500.0000
9278 64600.0000 25016.6667
7095 63033.3333 21733.3333
4324 61616.6667 27283.3333
10256 66483.3333 27250.0000
7886 63466.6667 23383.3333
782 60250.0000 21583.3333
5531 62300.0000 22483.3333
10245 66450.0000 28150.0000
3025 61066.6667 27633.3333
8025 63566.6667 24516.6667
2280 60816.6667 24333.3333
793 60250.0000 22783.3333
3643 61333.3333 27183.3333
2781 61000.0000 22316.6667
10559 68133.3333 24250.0000
9055 64350.0000 28083.3333
152 60033.3333 23383.3333
8197 63666.6667 23600.0000
4653 61783.3333 29100.0000
9746 65333.3333 25750.0000
4170 61550.0000 26600.0000
491 60166.6667 22116.6667
7637 63316.6667 21150.0000
6818 62916.6667 23733.3333
568 60183.3333 23200.0000
9242 64550.0000 29666.6667
2527 60900.0000 26816.6667
4684 61800.0000 27600.0000
9243 64566.6667 24400.0000
5740 62400.0000 23866.6667
9546 65000.0000 27666.6667
7970 63516.6667 27116.6667
4164 61550.0000 24666.6667
8176 63650.0000 24016.6667
6854 62933.3333 23033.3333
6139 62600.0000 21500.0000
6740 62866.6667 30050.0000
8880 64216.6667 27133.3333
1323 60433.3333 26883.3333
1514 60516.6667 25250.0000
1109 60366.6667 20133.3333
1730 60600.0000 21850.0000
5652 62350.0000 30516.6667
3046 61083.3333 22916.6667
10597 68883.3333 25950.0000
1653 60566.6667 25750.0000
4463 61683.3333 26600.0000
1757 60600.0000 27050.0000
10010 65833.3333 26783.3333
7955 63516.6667 22466.6667
4720 61833.3333 21866.6667
9786 65366.6667 27750.0000
9830 65483.3333 28666.6667
5404 62216.6667 23550.0000
5513 62283.3333 25716.6667
7316 63133.3333 21666.6667
5788 62433.3333 21550.0000
6607 62816.6667 21266.6667
9803 65416.6667 27350.0000
54 59950.0000 22966.6667
5727 62383.3333 30500.0000
7644 63316.6667 23083.3333
5477 62266.6667 23716.6667
7175 63050.0000 28400.0000
6516 62766.6667 25500.0000
2588 60916.6667 27650.0000
7108 63033.3333 23666.6667
376 60133.3333 21733.3333
1122 60366.6667 22383.3333
8070 63583.3333 26883.3333
5373 62200.0000 21483.3333
2833 61016.6667 22700.0000
7139 63050.0000 21750.0000
2583 60916.6667 27100.0000
3590 61316.6667 26583.3333
10085 66000.0000 27566.6667
4868 61900.0000 28283.3333
5480 62266.6667 24700.0000
5818 62450.0000 23550.0000
3078 61083.3333 27683.3333
3556 61300.0000 26600.0000
9795 65400.0000 25333.3333
5389 62200.0000 26350.0000
3695 61350.0000 29016.6667
5571 62316.6667 23083.3333
726 60226.1111 24927.2222
6466 62750.0000 22666.6667
2895 61033.3333 25666.6667
2810 61000.0000 26683.3333
2644 60950.0000 22983.3333
2850 61016.6667 25833.3333
7053 63000.0000 31283.3333
9057 64350.0000 28616.6667
2520 60900.0000 25533.3333
2730 60983.3333 21416.6667
7204 63066.6667 25866.6667
2288 60816.6667 25933.3333
9922 65683.3333 27316.6667
622 60200.0000 21883.3333
5191 62100.0000 23366.6667
6371 62700.0000 28933.3333
6570 62783.3333 30033.3333
3741 61366.6667 29133.3333
1803 60616.6667 27116.6667
3133 61100.0000 28016.6667
3087 61083.3333 28533.3333
9269 64583.3333 28050.0000
7223 63083.3333 21933.3333
1300 60433.3333 23050.0000
4584 61750.0000 28233.3333
998 60316.6667 23133.3333
10133 66100.0000 29500.0000
2308 60833.3333 22883.3333
1201 60400.0000 21383.3333
7267 63100.0000 23333.3333
8648 64066.6667 26100.0000
8226 63683.3333 27416.6667
7112 63033.3333 24066.6667
8706 64100.0000 28166.6667
2045 60716.6667 27016.6667
3175 61116.6667 27333.3333
580 60183.3333 24950.0000
5483 62266.6667 25616.6667
5767 62416.6667 24783.3333
612 60200.0000 20150.0000
5496 62266.6667 29633.3333
483 60166.6667 21566.6667
6655 62833.3333 28133.3333
9246 64566.6667 25166.6667
4110 61533.3333 23266.6667
3461 61250.0000 28866.6667
4599 61766.6667 23250.0000
9484 64900.0000 28950.0000
2093 60750.0000 22983.3333
7334 63133.3333 27783.3333
4150 61550.0000 22950.0000
3683 61350.0000 27333.3333
4502 61700.0000 28716.6667
8276 63716.6667 27516.6667
826 60257.7778 25192.7778
5296 62150.0000 25566.6667
6406 62716.6667 27100.0000
5917 62483.3333 29950.0000
1523 60516.6667 26166.6667
10525 67600.0000 24150.0000
6907 62950.0000 24166.6667
3586 61316.6667 23750.0000
8340 63766.6667 27650.0000
6816 62916.6667 23400.0000
7238 63083.3333 24550.0000
9730 65316.6667 25433.3333
5523 62283.3333 30533.3333
9077 64383.3333 25033.3333
1900 60666.6667 22133.3333
4479 61700.0000 23150.0000
52 59950.0000 22716.6667
8352 63800.0000 22783.3333
3408 61233.3333 22416.6667
1483 60500.0000 26900.0000
2745 60983.3333 24300.0000
7513 63233.3333 23200.0000
6858 62933.3333 23200.0000
3774 61400.0000 21066.6667
8458 63900.0000 23850.0000
7769 63383.3333 27350.0000
8264 63716.6667 23333.3333
5733 62400.0000 21283.3333
6105 62583.3333 23416.6667
3328 61183.3333 27766.6667
5700 62383.3333 23733.3333
