pairs
1892 60650.0000 27866.6667
806 60250.0000 23900.0000
9772 65350.0000 27316.6667
7588 63266.6667 30116.6667
1864 60650.0000 22783.3333
9618 65150.0000 27766.6667
8846 64183.3333 29100.0000
3845 61416.6667 27200.0000
5270 62133.3333 25466.6667
9754 65333.3333 27600.0000
3146 61116.6667 22383.3333
5891 62483.3333 21350.0000
9534 64983.3333 27516.6667
1947 60683.3333 21933.3333
4864 61900.0000 27666.6667
1460 60500.0000 23450.0000
2604 60933.3333 23550.0000
7446 63200.0000 23200.0000
10458 67233.3333 28400.0000
4831 61883.3333 25416.6667
3757 61383.3333 23550.0000
9971 65783.3333 27383.3333
1504 60516.6667 23633.3333
5726 62383.3333 30466.6667
6463 62750.0000 22533.3333
6258 62650.0000 24933.3333
724 60221.6667 24964.7222
3722 61366.6667 26166.6667
7941 63500.0000 26400.0000
4587 61750.0000 29650.0000
9113 64416.6667 27666.6667
7850 63433.3333 28716.6667
10099 66016.6667 29216.6667
7874 63450.0000 29000.0000
2319 60833.3333 24966.6667
8442 63866.6667 27400.0000
9949 65750.0000 25283.3333
7444 63200.0000 22800.0000
2764 60983.3333 27216.6667
781 60250.0000 21550.0000
9947 65750.0000 24550.0000
4905 61916.6667 29283.3333
7107 63033.3333 23616.6667
9173 64483.3333 24333.3333
2185 60783.3333 22683.3333
9212 64516.6667 28100.0000
4564 61750.0000 22966.6667
2117 60750.0000 26233.3333
4785 61850.0000 29750.0000
7636 63300.0000 30950.0000
6918 62950.0000 26950.0000
3568 61300.0000 28966.6667
8720 64100.0000 29533.3333
6905 62950.0000 23733.3333
2348 60850.0000 21466.6667
3974 61466.6667 28033.3333
5326 62166.6667 25216.6667
7290 63116.6667 22766.6667
4483 61700.0000 23400.0000
7249 63083.3333 29600.0000
10266 66516.6667 27233.3333
9226 64550.0000 24383.3333
834 60266.6667 20150.0000
5972 62516.6667 23550.0000
292 60100.0000 22750.0000
5670 62366.6667 26800.0000
2056 60733.3333 21916.6667
1042 60333.3333 23800.0000
8505 63950.0000 23733.3333
5049 62016.6667 23666.6667
10012 65833.3333 28700.0000
8615 64050.0000 23900.0000
6253 62650.0000 22300.0000
975 60300.0000 25966.6667
3204 61133.3333 24150.0000
1971 60683.3333 27466.6667
7254 63100.0000 21583.3333
2558 60916.6667 23100.0000
8561 64016.6667 23733.3333
9715 65300.0000 25416.6667
10235 66400.0000 26400.0000
8492 63933.3333 23766.6667
799 60250.0000 23266.6667
749 60233.3333 22850.0000
10254 66466.6667 27383.3333
1260 60416.6667 23283.3333
1041 60333.3333 23700.0000
9375 64716.6667 26850.0000
6266 62650.0000 29083.3333
9138 64450.0000 24416.6667
9269 64583.3333 28050.0000
429 60150.0000 21766.6667
10117 66066.6667 29050.0000
3399 61216.6667 28750.0000
4250 61583.3333 25800.0000
6804 62900.0000 30216.6667
6744 62866.6667 30233.3333
10418 67050.0000 28950.0000
6932 62950.0000 30200.0000
740 60233.3333 21350.0000
2743 60983.3333 24166.6667
8370 63816.6667 22716.6667
2797 61000.0000 25200.0000
6825 62916.6667 27800.0000
8247 63700.0000 26200.0000
8322 63766.6667 23333.3333
5247 62116.6667 30200.0000
8291 63733.3333 28666.6667
877 60283.3333 19933.3333
867 60266.6667 25116.6667
10151 66150.0000 29033.3333
3077 61083.3333 27616.6667
5249 62116.6667 30350.0000
5796 62433.3333 27833.3333
9980 65800.0000 24583.3333
9462 64866.6667 29283.3333
8083 63600.0000 23033.3333
5886 62466.6667 29916.6667
8799 64166.6667 25166.6667
5033 62000.0000 25900.0000
8705 64100.0000 28000.0000
7266 63100.0000 23183.3333
6314 62666.6667 31100.0000
2524 60900.0000 26583.3333
8489 63916.6667 28550.0000
515 60166.6667 24566.6667
7633 63300.0000 28333.3333
6215 62633.3333 23133.3333
5792 62433.3333 25383.3333
6734 62866.6667 29066.6667
556 60183.3333 21866.6667
6699 62850.0000 29366.6667
349 60116.6667 24483.3333
4253 61583.3333 27300.0000
3278 61166.6667 23866.6667
6556 62783.3333 26166.6667
7905 63483.3333 23016.6667
6008 62533.3333 25150.0000
9147 64450.0000 27683.3333
865 60266.6667 25050.0000
3092 61100.0000 21900.0000
7301 63116.6667 25950.0000
41 59933.3333 23366.6667
4711 61816.6667 27050.0000
8543 63983.3333 25900.0000
2355 60850.0000 22100.0000
8864 64200.0000 27966.6667
5704 62383.3333 25600.0000
10300 66650.0000 27533.3333
3054 61083.3333 24683.3333
2747 60983.3333 24433.3333
3692 61350.0000 28733.3333
514 60166.6667 24483.3333
10160 66183.3333 29466.6667
8146 63633.3333 23600.0000
8401 63833.3333 23383.3333
842 60266.6667 22600.0000
971 60300.0000 25300.0000
3165 61116.6667 25083.3333
1580 60533.3333 27550.0000
7974 63516.6667 29283.3333
7278 63100.0000 29466.6667
7916 63483.3333 27050.0000
5157 62083.3333 21600.0000
8608 64033.3333 28633.3333
5262 62133.3333 23916.6667
9865 65583.3333 27150.0000
7869 63450.0000 27183.3333
1723 60600.0000 21433.3333
1395 60466.6667 25333.3333
9997 65816.6667 25316.6667
7319 63133.3333 22033.3333
3166 61116.6667 25216.6667
832 60266.6667 19933.3333
3856 61416.6667 29216.6667
3112 61100.0000 24616.6667
871 60266.6667 25650.0000
4142 61533.3333 29450.0000
2599 60933.3333 22916.6667
2495 60900.0000 21333.3333
8386 63816.6667 26366.6667
9465 64883.3333 27583.3333
3387 61216.6667 25966.6667
1520 60516.6667 25783.3333
2278 60816.6667 23766.6667
7271 63100.0000 27100.0000
7579 63266.6667 26733.3333
7300 63116.6667 25550.0000
3900 61450.0000 22650.0000
7506 63233.3333 22050.0000
2254 60800.0000 26833.3333
7496 63216.6667 27200.0000
1245 60416.6667 22233.3333
9417 64800.0000 26250.0000
3000 61066.6667 22650.0000
2582 60916.6667 26983.3333
9434 64833.3333 24733.3333
1940 60683.3333 21550.0000
10588 68616.6667 22550.0000
4925 61933.3333 29950.0000
9336 64666.6667 25100.0000
3777 61400.0000 21966.6667
10123 66083.3333 26450.0000
5399 62200.0000 30466.6667
2500 60900.0000 21683.3333
5167 62083.3333 23266.6667
8596 64033.3333 26033.3333
5396 62200.0000 30066.6667
2465 60883.3333 23500.0000
1769 60616.6667 21883.3333
9392 64750.0000 27366.6667
2979 61050.0000 27716.6667
1716 60583.3333 27566.6667
10514 67500.0000 25616.6667
7181 63066.6667 21516.6667
5829 62450.0000 26416.6667
7489 63216.6667 24416.6667
7622 63300.0000 26300.0000
1150 60366.6667 25633.3333
10612 69150.0000 27816.6667
7128 63033.3333 27000.0000
5687 62366.6667 30900.0000
7275 63100.0000 28183.3333
9838 65500.0000 28466.6667
4975 61966.6667 26783.3333
4254 61583.3333 27500.0000
9538 65000.0000 24700.0000
33 59933.3333 20966.6667
6510 62766.6667 23533.3333
9643 65166.6667 29500.0000
6615 62816.6667 22816.6667
1491 60500.0000 27666.6667
1749 60600.0000 25000.0000
8090 63600.0000 24033.3333
1353 60450.0000 25350.0000
