pairs
4141 61533.3333 28933.3333
1794 60616.6667 26016.6667
2378 60850.0000 25716.6667
8344 63783.3333 25950.0000
4808 61866.6667 28050.0000
8525 63966.6667 24766.6667
271 60085.2778 24229.7222
1726 60600.0000 21516.6667
4303 61616.6667 22050.0000
7252 63083.3333 30466.6667
2772 60983.3333 28400.0000
4934 61950.0000 23200.0000
3730 61366.6667 27200.0000
7020 63000.0000 22000.0000
8837 64183.3333 27000.0000
8805 64166.6667 26416.6667
9167 64466.6667 28150.0000
578 60183.3333 24133.3333
9209 64516.6667 27583.3333
6609 62816.6667 21683.3333
9965 65766.6667 30016.6667
10061 65933.3333 28533.3333
3270 61166.6667 22316.6667
2850 61016.6667 25833.3333
2879 61033.3333 22333.3333
7211 63066.6667 28733.3333
700 60216.6667 23400.0000
1869 60650.0000 23350.0000
7006 62983.3333 28516.6667
2854 61016.6667 26916.6667
3639 61333.3333 25733.3333
9201 64516.6667 24816.6667
3564 61300.0000 28583.3333
3105 61100.0000 23933.3333
8607 64033.3333 28600.0000
7235 63083.3333 23683.3333
6474 62750.0000 23950.0000
4521 61716.6667 26333.3333
5673 62366.6667 28966.6667
6045 62550.0000 28300.0000
4370 61650.0000 22233.3333
8675 64083.3333 27700.0000
6652 62833.3333 27616.6667
8739 64116.6667 28216.6667
5303 62150.0000 28900.0000
10013 65833.3333 28833.3333
2530 60900.0000 27533.3333
3074 61083.3333 27383.3333
7518 63233.3333 26216.6667
7276 63100.0000 28516.6667
3122 61100.0000 26500.0000
1350 60450.0000 24600.0000
8369 63802.7778 22916.6667
2396 60866.6667 21183.3333
10067 65950.0000 26083.3333
2871 61016.6667 28483.3333
5840 62450.0000 29300.0000
4408 61666.6667 21733.3333
9615 65150.0000 26866.6667
3129 61100.0000 27533.3333
747 60233.3333 22766.6667
10412 67050.0000 25600.0000
4833 61883.3333 26433.3333
827 60258.0556 24875.5556
7701 63350.0000 23050.0000
7584 63266.6667 27366.6667
10085 66000.0000 27566.6667
9079 64383.3333 27133.3333
3409 61233.3333 22650.0000
9811 65433.3333 29083.3333
9334 64666.6667 24500.0000
6573 62783.3333 30566.6667
3839 61416.6667 25850.0000
1927 60666.6667 27250.0000
2895 61033.3333 25666.6667
2525 60900.0000 26633.3333
825 60257.5000 24930.2778
7071 63016.6667 23666.6667
2630 60933.3333 27966.6667
10460 67245.5556 27903.6111
5512 62283.3333 24616.6667
7204 63066.6667 25866.6667
1075 60350.0000 22250.0000
2565 60916.6667 24633.3333
8178 63650.0000 25083.3333
1169 60383.3333 22433.3333
8285 63733.3333 25850.0000
9664 65200.0000 25400.0000
1118 60366.6667 22216.6667
250 60083.3333 22500.0000
3354 61200.0000 24650.0000
8855 64200.0000 25366.6667
5332 62166.6667 28483.3333
3047 61083.3333 23150.0000
2155 60766.6667 23583.3333
10596 68850.0000 28316.6667
2001 60700.0000 25550.0000
8897 64233.3333 24350.0000
9105 64416.6667 25150.0000
6680 62850.0000 24200.0000
5199 62100.0000 25650.0000
5980 62516.6667 26233.3333
856 60266.6667 24100.0000
2714 60966.6667 26866.6667
870 60266.6667 25500.0000
9600 65116.6667 25416.6667
1770 60616.6667 22000.0000
4064 61500.0000 29166.6667
8681 64083.3333 28316.6667
7213 63066.6667 29050.0000
7733 63366.6667 23616.6667
4684 61800.0000 27600.0000
6389 62716.6667 21866.6667
1535 60516.6667 27683.0556
2738 60983.3333 23550.0000
7202 63066.6667 25050.0000
9135 64433.3333 28316.6667
2355 60850.0000 22100.0000
4067 61500.0000 29466.6667
4874 61900.0000 29216.6667
9728 65316.6667 25316.6667
6911 62950.0000 25000.0000
10425 67100.0000 24400.0000
5978 62516.6667 26050.0000
8182 63650.0000 27716.6667
6109 62583.3333 24600.0000
8615 64050.0000 23900.0000
4348 61633.3333 23383.3333
150 60033.3333 23300.0000
8152 63633.3333 25983.3333
7941 63500.0000 26400.0000
4841 61883.3333 28800.0000
204 60066.6667 20100.0000
867 60266.6667 25116.6667
10018 65850.0000 24266.6667
1463 60500.0000 24633.3333
4095 61516.6667 26616.6667
3078 61083.3333 27683.3333
7595 63283.3333 22800.0000
3577 61316.6667 22116.6667
6896 62950.0000 22650.0000
6741 62866.6667 30083.3333
131 60016.6667 24516.6667
8275 63716.6667 27383.3333
6479 62750.0000 26450.0000
4276 61600.0000 23850.0000
5812 62450.0000 22783.3333
9278 64600.0000 25016.6667
6104 62583.3333 23366.6667
1934 60666.6667 27700.0000
6690 62850.0000 27933.3333
53 59950.0000 22866.6667
5624 62333.3333 30700.0000
9933 65700.0000 29216.6667
5883 62466.6667 29050.0000
7517 63233.3333 26083.3333
6289 62666.6667 23850.0000
7229 63083.3333 22950.0000
1824 60633.3333 22150.0000
5710 62383.3333 27266.6667
5045 62016.6667 21416.6667
5590 62316.6667 29850.0000
9912 65666.6667 25100.0000
10022 65850.0000 28166.6667
9782 65366.6667 26966.6667
3940 61466.6667 21883.3333
3955 61466.6667 24083.3333
5067 62033.3333 21316.6667
9457 64866.6667 26650.0000
9902 65650.0000 27666.6667
3552 61300.0000 26216.6667
3815 61400.0000 29200.0000
46 59933.3333 23766.6667
884 60283.3333 21933.3333
7132 63033.3333 28666.6667
6412 62716.6667 29200.0000
1669 60566.6667 27283.3333
4355 61633.3333 26233.3333
113 60016.6667 20333.3333
336 60116.6667 22950.0000
9809 65433.3333 27583.3333
4972 61966.6667 25166.6667
3970 61466.6667 27583.3333
4335 61616.6667 28800.0000
1960 60683.3333 25900.0000
7887 63466.6667 23766.6667
969 60300.0000 25066.6667
7394 63166.6667 26400.0000
1986 60700.0000 23066.6667
7849 63433.3333 28416.6667
9944 65733.3333 27966.6667
9248 64566.6667 26800.0000
6930 62950.0000 30050.0000
10033 65883.3333 24216.6667
1911 60666.6667 24600.0000
8890 64216.6667 28466.6667
9487 64900.0000 29166.6667
10008 65833.3333 24616.6667
4868 61900.0000 28283.3333
2239 60800.0000 25266.6667
4750 61833.3333 28833.3333
6641 62833.3333 22350.0000
2391 60850.0000 27683.3333
9150 64450.0000 27833.3333
5286 62133.3333 30366.6667
10188 66283.3333 26133.3333
574 60183.3333 23750.0000
7222 63083.3333 21900.0000
7866 63450.0000 26733.3333
4356 61633.3333 26316.6667
5718 62383.3333 29083.3333
10366 66833.3333 28666.6667
7271 63100.0000 27100.0000
1748 60600.0000 24816.6667
3757 61383.3333 23550.0000
9716 65300.0000 25550.0000
1061 60350.0000 19583.3333
6790 62900.0000 24900.0000
6643 62833.3333 22800.0000
5086 62033.3333 26533.3333
6029 62550.0000 21450.0000
1068 60350.0000 21166.6667
6485 62750.0000 28883.3333
4766 61850.0000 22616.6667
3406 61233.3333 22133.3333
4582 61750.0000 27633.3333
6649 62833.3333 24033.3333
9614 65150.0000 25700.0000
3965 61466.6667 27183.3333
3914 61450.0000 25000.0000
4024 61500.0000 22900.0000
3023 61066.6667 27583.3333
5344 62183.3333 21916.6667
1183 60383.3333 23883.3333
7614 63283.3333 30866.6667
4617 61766.6667 28050.0000
9086 64400.0000 25850.0000
2373 60850.0000 24733.3333
2470 60883.3333 25616.6667
5717 62383.3333 29066.6667
4342 61633.3333 22500.0000
8749 64116.6667 29366.6667
2782 61000.0000 22416.6667
5690 62383.3333 21216.6667
9722 65300.0000 27483.3333
8500 63933.3333 25916.6667
1168 60383.3333 22416.6667
6543 62783.3333 21916.6667
9324 64650.0000 26533.3333
3649 61333.3333 28516.6667
5665 62366.6667 25133.3333
5380 62200.0000 23600.0000
7871 63450.0000 27833.3333
5805 62433.3333 30066.6667
1016 60316.6667 25766.6667
612 60200.0000 20150.0000
5979 62516.6667 26183.3333
765 60242.7778 24947.7778
84 59983.3333 23416.6667
2035 60716.6667 24966.6667
543 60183.3333 19650.0000
7808 63416.6667 22866.6667
10147 66133.3333 29550.0000
8561 64016.6667 23733.3333
7228 63083.3333 22783.3333
10214 66350.0000 24350.0000
3159 61116.6667 24033.3333
7971 63516.6667 27300.0000
6271 62650.0000 29783.3333
4726 61833.3333 22750.0000
5234 62116.6667 26633.3333
9905 65650.0000 29166.6667
9784 65366.6667 27283.3333
951 60300.0000 23250.0000
9707 65266.6667 29016.6667
1942 60683.3333 21666.6667
2713 60966.6667 26766.6667
5220 62116.6667 21366.6667
5633 62350.0000 23633.3333
2995 61066.6667 21566.6667
1648 60566.6667 24200.0000
10558 68116.6667 23350.0000
82 59983.3333 23300.0000
4140 61533.3333 28700.0000
1881 60650.0000 26016.6667
5811 62450.0000 22333.3333
9451 64850.0000 27766.6667
8781 64150.0000 26483.3333
4365 61633.3333 29383.3333
6188 62616.6667 26316.6667
9693 65250.0000 27366.6667
1993 60700.0000 24483.3333
9683 65233.3333 25300.0000
6873 62933.3333 27950.0000
724 60221.6667 24964.7222
2137 60750.0000 27666.6667
1106 60350.0000 25850.0000
4018 61500.0000 21916.6667
7207 63066.6667 27933.3333
6841 62933.3333 21616.6667
10152 66150.0000 29583.3333
9645 65183.3333 25316.6667
7980 63533.3333 22933.3333
617 60200.0000 21316.6667
5929 62500.0000 22150.0000
1231 60400.0000 26000.0000
1813 60633.0556 27216.6667
7026 63000.0000 22816.6667
5642 62350.0000 27583.3333
7746 63366.6667 27750.0000
940 60300.0000 22300.0000
7174 63050.0000 28316.6667
2415 60866.6667 23550.0000
6646 62833.3333 23766.6667
4644 61783.3333 25700.0000
7661 63316.6667 29716.6667
7734 63366.6667 23966.6667
219 60066.6667 23316.6667
5970 62516.6667 23116.6667
3879 61433.3333 27116.6667
1466 60500.0000 24900.0000
4517 61716.6667 24800.0000
10322 66700.0000 24666.6667
9523 64966.6667 25250.0000
9138 64450.0000 24416.6667
1354 60450.0000 25366.6667
8768 64133.3333 28566.6667
9250 64566.6667 27500.0000
2715 60966.6667 26900.0000
3091 61100.0000 21833.3333
7441 63200.0000 21983.3333
8838 64183.3333 27016.6667
4144 61533.3333 29633.3333
9120 64433.3333 24400.0000
2287 60816.6667 25850.0000
9826 65483.3333 26833.3333
2668 60950.0000 26800.0000
9190 64500.0000 24650.0000
3147 61116.6667 22650.0000
9537 64983.3333 28850.0000
387 60133.3333 22833.3333
1435 60483.3333 25850.0000
4186 61550.0000 29600.0000
203 60066.6667 20033.3333
6115 62583.3333 27250.0000
7989 63533.3333 26800.0000
10421 67083.3333 25083.3333
2881 61033.3333 22700.0000
2824 61000.0000 28583.3333
1647 60566.6667 23716.6667
6432 62733.3333 23516.6667
7131 63033.3333 28633.3333
6118 62583.3333 27883.3333
2174 60766.6667 28116.6667
5066 62016.6667 29866.6667
2542 60916.6667 21350.0000
968 60300.0000 25050.0000
10123 66083.3333 26450.0000
169 60050.0000 20450.0000
223 60066.6667 23666.6667
9177 64483.3333 27400.0000
1664 60566.6667 27116.6667
7247 63083.3333 28700.0000
4362 61633.3333 27716.6667
5487 62266.6667 26650.0000
1426 60483.3333 24050.0000
10546 67950.0000 23700.0000
3895 61433.3333 29216.6667
7539 63250.0000 22283.3333
4597 61766.6667 23050.0000
10143 66133.3333 28450.0000
9974 65800.0000 24183.3333
1259 60416.6667 23216.6667
4724 61833.3333 22600.0000
5140 62066.6667 26666.6667
4540 61733.3333 23450.0000
7759 63383.3333 23033.3333
8137 63616.6667 29116.6667
1319 60433.3333 25783.3333
729 60231.3889 24966.6667
778 60250.0000 21333.3333
4378 61650.0000 23650.0000
10464 67266.6667 25533.3333
3786 61400.0000 23383.3333
3677 61350.0000 25283.3333
5105 62050.0000 22116.6667
2652 60950.0000 24583.3333
2385 60850.0000 26583.3333
1670 60566.6667 27400.0000
7591 63266.6667 30483.3333
4847 61900.0000 22600.0000
8730 64116.6667 25950.0000
7684 63333.3333 26416.6667
10385 66933.3333 27433.3333
7554 63250.0000 29050.0000
4705 61816.6667 23200.0000
4496 61700.0000 27216.6667
3822 61416.6667 22633.3333
7454 63200.0000 25916.6667
9485 64900.0000 29000.0000
376 60133.3333 21733.3333
5424 62233.3333 21750.0000
6354 62700.0000 23533.3333
10587 68600.0000 27483.3333
8456 63900.0000 23400.0000
10610 69100.0000 27200.0000
1022 60333.3333 20916.6667
5103 62050.0000 21466.6667
3415 61233.3333 23600.0000
4661 61783.3333 30016.6667
2624 60933.3333 27216.6667
716 60217.2222 24742.5000
3491 61266.6667 27700.0000
5335 62166.6667 29883.3333
9401 64766.6667 28283.3333
2057 60733.3333 22133.3333
5744 62400.0000 25966.6667
255 60083.3333 23016.6667
5311 62150.0000 30633.3333
8374 63816.6667 22933.3333
4802 61866.6667 25200.0000
3194 61133.3333 22133.3333
445 60150.0000 23750.0000
8138 63616.6667 29200.0000
3566 61300.0000 28816.6667
752 60233.3333 23483.3333
37 59933.3333 22983.3333
8235 63700.0000 22716.6667
1503 60516.6667 23500.0000
4321 61616.6667 25933.3333
9035 64333.3333 27816.6667
4010 61483.3333 28666.6667
8519 63950.0000 29050.0000
1441 60483.3333 26950.0000
10429 67100.0000 28833.3333
2970 61050.0000 26950.0000
10052 65916.6667 27150.0000
5961 62500.0000 31083.3333
8065 63583.3333 25733.3333
2874 61033.3333 21366.6667
5482 62266.6667 25566.6667
5394 62200.0000 29866.6667
2969 61050.0000 26833.3333
4323 61616.6667 26750.0000
2480 60883.3333 26816.6667
3926 61450.0000 27500.0000
4059 61500.0000 28200.0000
1532 60516.6667 27550.0000
568 60183.3333 23200.0000
2599 60933.3333 22916.6667
1874 60650.0000 25000.0000
6117 62583.3333 27800.0000
3682 61350.0000 27133.3333
8414 63833.3333 29983.3333
2045 60716.6667 27016.6667
7714 63350.0000 27433.3333
9995 65816.6667 24550.0000
8986 64300.0000 24200.0000
9189 64483.3333 29900.0000
9225 64533.3333 28366.6667
9220 64533.3333 26333.3333
1545 60533.3333 22216.6667
2000 60700.0000 25466.6667
8577 64016.6667 28250.0000
7055 63016.6667 21700.0000
6559 62783.3333 27050.0000
9153 64450.0000 28366.6667
4424 61666.6667 25266.6667
9415 64800.0000 25333.3333
4907 61916.6667 30250.0000
6540 62783.3333 21283.3333
6321 62683.3333 22600.0000
1806 60616.6667 27250.0000
1631 60566.6667 21600.0000
7313 63116.6667 29783.3333
2059 60733.3333 22783.3333
3128 61100.0000 27483.3333
402 60133.3333 24650.0000
9904 65650.0000 28350.0000
9702 65266.6667 27233.3333
161 60033.3333 24516.6667
7843 63433.3333 26883.3333
8782 64150.0000 27166.6667
3053 61083.3333 24650.0000
8593 64033.3333 25550.0000
5646 62350.0000 29516.6667
5297 62150.0000 26150.0000
2643 60950.0000 22916.6667
1114 60366.6667 21950.0000
4813 61866.6667 29100.0000
2795 61000.0000 25016.6667
2364 60850.0000 22950.0000
1991 60700.0000 24200.0000
6925 62950.0000 29333.3333
8696 64100.0000 26316.6667
5420 62216.6667 30366.6667
4798 61866.6667 24116.6667
1419 60483.3333 23166.6667
7736 63366.6667 25766.6667
2784 61000.0000 22783.3333
6747 62866.6667 30716.6667
9053 64350.0000 28050.0000
9455 64866.6667 25466.6667
9941 65733.3333 24566.6667
9829 65483.3333 28600.0000
6631 62816.6667 29183.3333
1553 60533.3333 23766.6667
3976 61466.6667 28833.3333
2845 61016.6667 25200.0000
2425 60866.6667 25483.3333
10361 66816.6667 28416.6667
8626 64050.0000 26933.3333
1616 60550.0000 25850.0000
1200 60400.0000 19783.3333
10327 66700.0000 27583.3333
2013 60700.0000 27283.3333
9155 64450.0000 29050.0000
860 60266.6667 24666.6667
4314 61616.6667 23666.6667
9450 64850.0000 26700.0000
4315 61616.6667 23850.0000
3607 61333.3333 21950.0000
9835 65500.0000 26916.6667
1952 60683.3333 24166.6667
3785 61400.0000 23350.0000
4662 61800.0000 21533.3333
8759 64133.3333 26166.6667
6518 62766.6667 26183.3333
978 60316.6667 19983.3333
589 60190.0000 25064.4444
6215 62633.3333 23133.3333
3668 61350.0000 23466.6667
1576 60533.3333 27233.3333
7893 63466.6667 26716.6667
10050 65916.6667 26950.0000
2596 60933.3333 22666.6667
7471 63200.0000 28300.0000
10051 65916.6667 27033.3333
5141 62066.6667 27050.0000
1865 60650.0000 22916.6667
10274 66550.0000 26416.6667
5366 62183.3333 30266.6667
1282 60416.6667 26233.3333
3236 61150.0000 23000.0000
10345 66750.0000 29100.0000
5780 62416.6667 29150.0000
3769 61383.3333 28016.6667
344 60116.6667 23850.0000
7416 63183.3333 23133.3333
656 60204.7222 25119.1667
220 60066.6667 23350.0000
2505 60900.0000 22850.0000
4264 61583.3333 29500.0000
6148 62600.0000 25000.0000
4613 61766.6667 27583.3333
3385 61216.6667 25383.3333
1863 60650.0000 22766.6667
8595 64033.3333 25800.0000
995 60316.6667 22900.0000
1255 60416.6667 22866.6667
2955 61050.0000 25250.0000
7758 63383.3333 22983.3333
9690 65250.0000 25316.6667
231 60066.6667 24483.3333
584 60186.9444 24567.2222
9390 64750.0000 26383.3333
9060 64366.6667 24350.0000
4718 61816.6667 29200.0000
1206 60400.0000 22600.0000
9065 64366.6667 26316.6667
1464 60500.0000 24666.6667
7346 63133.3333 30383.3333
979 60316.6667 20016.6667
5217 62100.0000 30150.0000
