pairs
1026 60333.3333 22166.6667
4906 61916.6667 29800.0000
10147 66133.3333 29550.0000
943 60300.0000 22516.6667
3252 61150.0000 26550.0000
7256 63100.0000 21616.6667
9050 64350.0000 27450.0000
10638 69950.0000 27300.0000
823 60255.8333 25142.2222
8916 64233.3333 28566.6667
10137 66116.6667 25383.3333
8277 63716.6667 28950.0000
6793 62900.0000 26733.3333
7081 63016.6667 27183.3333
870 60266.6667 25500.0000
2844 61016.6667 24933.3333
201 60059.1667 24599.1667
5939 62500.0000 23700.0000
9389 64750.0000 24916.6667
3271 61166.6667 22650.0000
2803 61000.0000 25716.6667
3663 61350.0000 22750.0000
3823 61416.6667 23016.6667
6983 62983.3333 22450.0000
10328 66716.6667 23916.6667
9623 65150.0000 28683.3333
973 60300.0000 25366.6667
3888 61433.3333 28683.3333
5200 62100.0000 26083.3333
630 60200.0000 22716.6667
7154 63050.0000 24666.6667
4453 61683.3333 23900.0000
3296 61166.6667 28216.6667
700 60216.6667 23400.0000
906 60283.3333 23650.0000
6842 62933.3333 22050.0000
4293 61600.0000 26950.0000
6599 62800.0000 30066.6667
6126 62583.3333 29733.3333
9586 65100.0000 25350.0000
10545 67916.6667 27600.0000
382 60133.3333 22600.0000
3048 61083.3333 23316.6667
1876 60650.0000 25566.6667
9266 64583.3333 26800.0000
1154 60366.6667 26433.3333
9640 65166.6667 28366.6667
10074 65966.6667 29933.3333
6658 62833.3333 29016.6667
8489 63916.6667 28550.0000
5133 62066.6667 22033.3333
3197 61133.3333 23000.0000
2959 61050.0000 25666.6667
1632 60566.6667 21650.0000
8066 63583.3333 25800.0000
9986 65800.0000 26950.0000
7505 63233.3333 21783.3333
5316 62166.6667 22066.6667
7124 63033.3333 25800.0000
1691 60583.3333 23683.3333
9426 64816.6667 25316.6667
2204 60783.3333 26150.0000
9489 64916.6667 25500.0000
1495 60516.6667 21433.3333
5283 62133.3333 30100.0000
3935 61450.0000 29133.3333
10586 68600.0000 23583.3333
2962 61050.0000 26016.6667
1922 60666.6667 26750.0000
5326 62166.6667 25216.6667
8637 64050.0000 30000.0000
9654 65183.3333 27700.0000
8444 63883.3333 23116.6667
843 60266.6667 22633.3333
4076 61516.6667 22900.0000
6716 62866.6667 24050.0000
7490 63216.6667 26133.3333
6713 62866.6667 22183.3333
9147 64450.0000 27683.3333
2207 60783.3333 26483.3333
1078 60350.0000 22433.3333
10601 68900.0000 28333.3333
3063 61083.3333 26116.6667
8058 63583.3333 23050.0000
7807 63416.6667 22650.0000
